,Suburb,Rooms,Type,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Price
27849,Hampton,2,u,13.8,,,,,,,Southern Metropolitan,1081000.0
27850,Hampton,4,h,13.8,4.0,2.0,2.0,695.0,,,Southern Metropolitan,1900000.0
27851,Hampton,4,h,13.8,4.0,2.0,3.0,627.0,,,Southern Metropolitan,2610000.0
27852,Hampton East,4,t,13.8,,,,,,,Southern Metropolitan,1320000.0
27853,Hampton East,2,u,13.8,,,,,,,Southern Metropolitan,491000.0
27854,Hawthorn,2,u,5.3,,,,,,,Southern Metropolitan,607000.0
27855,Hawthorn,1,u,5.3,,,,,,,Southern Metropolitan,330000.0
27856,Hawthorn,4,h,5.3,4.0,2.0,2.0,417.0,,1920.0,Southern Metropolitan,2615000.0
27857,Hawthorn,3,t,5.3,,,,,,,Southern Metropolitan,1500000.0
27860,Hawthorn East,5,h,6.2,5.0,3.0,2.0,,419.0,1915.0,Southern Metropolitan,3525500.0
27862,Hawthorn East,4,h,6.2,4.0,1.0,2.0,668.0,,,Southern Metropolitan,2735000.0
27863,Hawthorn East,3,h,6.2,3.0,2.0,2.0,,,,Southern Metropolitan,1870000.0
27864,Hawthorn East,2,u,6.2,,,,,,,Southern Metropolitan,580000.0
27865,Healesville,4,h,45.2,4.0,2.0,2.0,,,,Northern Victoria,726000.0
27866,Heathmont,5,h,21.3,5.0,3.0,2.0,695.0,292.0,1965.0,Eastern Metropolitan,820000.0
27867,Heathmont,3,h,21.3,3.0,2.0,2.0,,,,Eastern Metropolitan,991000.0
27869,Heathmont,3,h,21.3,3.0,2.0,2.0,655.0,,,Eastern Metropolitan,830000.0
27870,Heidelberg,4,h,8.9,4.0,2.0,5.0,1051.0,,,Eastern Metropolitan,1540000.0
27871,Heidelberg,3,u,8.9,,,,,,,Eastern Metropolitan,770000.0
27872,Heidelberg Heights,3,h,8.8,3.0,1.0,2.0,560.0,98.0,1950.0,Eastern Metropolitan,705000.0
27873,Heidelberg Heights,3,u,8.8,,,,,,,Eastern Metropolitan,660500.0
27874,Heidelberg Heights,3,h,8.8,,,,,,,Eastern Metropolitan,710000.0
27875,Heidelberg West,4,h,8.8,4.0,2.0,0.0,408.0,113.0,1950.0,Eastern Metropolitan,645000.0
27876,Highett,3,h,16.0,3.0,2.0,1.0,722.0,,,Southern Metropolitan,1325000.0
27879,Highett,3,h,16.0,3.0,1.0,2.0,652.0,,,Southern Metropolitan,1200000.0
27880,Highett,2,u,16.0,,,,,,,Southern Metropolitan,655000.0
27881,Hillside,5,h,18.0,5.0,3.0,2.0,710.0,273.0,1998.0,Western Metropolitan,680000.0
27884,Hoppers Crossing,3,h,18.4,3.0,2.0,2.0,,,,Western Metropolitan,645000.0
27885,Hoppers Crossing,4,h,18.4,4.0,2.0,2.0,933.0,217.0,1987.0,Western Metropolitan,693000.0
27887,Hoppers Crossing,3,h,18.4,3.0,1.0,2.0,580.0,,,Western Metropolitan,660000.0
27888,Hoppers Crossing,4,h,18.4,4.0,1.0,4.0,,,1985.0,Western Metropolitan,595000.0
27889,Ivanhoe,3,h,7.8,3.0,1.0,2.0,,,1940.0,Eastern Metropolitan,1611000.0
27891,Ivanhoe,2,u,7.8,,,,,,,Eastern Metropolitan,620000.0
27894,Ivanhoe,5,h,7.8,5.0,2.0,2.0,,,1930.0,Eastern Metropolitan,1940000.0
27895,Ivanhoe East,2,h,7.8,2.0,1.0,1.0,,,,Eastern Metropolitan,2365000.0
27896,Jacana,3,h,14.0,3.0,1.0,0.0,592.0,,,Northern Metropolitan,605000.0
27897,Kealba,3,u,14.0,,,,,,,Western Metropolitan,500000.0
27898,Kealba,4,h,14.0,3.0,2.0,3.0,,142.0,1980.0,Western Metropolitan,625000.0
27899,Keilor,5,h,14.5,5.0,2.0,2.0,,,,Western Metropolitan,685000.0
27900,Keilor East,3,h,11.7,3.0,2.0,1.0,386.0,,,Western Metropolitan,730000.0
27901,Keilor East,4,h,11.7,4.0,2.0,6.0,778.0,169.0,1970.0,Western Metropolitan,855000.0
27902,Keilor Park,4,h,10.4,4.0,2.0,4.0,,,,Western Metropolitan,799000.0
27903,Kensington,1,u,3.4,,,,,,,Northern Metropolitan,300000.0
27904,Kensington,3,t,3.4,3.0,2.0,2.0,,138.0,2012.0,Northern Metropolitan,1170000.0
27905,Kensington,4,h,3.4,4.0,2.0,1.0,116.0,140.0,2000.0,Northern Metropolitan,939000.0
27906,Kensington,2,u,3.4,,,,,,,Northern Metropolitan,490000.0
27907,Kew,4,h,5.4,4.0,3.0,3.0,531.0,332.0,1970.0,Southern Metropolitan,3385000.0
27908,Kew,2,u,5.4,,,,,,,Southern Metropolitan,605000.0
27909,Kew,2,t,5.4,,,,,,,Southern Metropolitan,820000.0
27910,Kew,3,h,5.4,3.0,2.0,2.0,342.0,130.0,1925.0,Southern Metropolitan,1625000.0
27911,Kew,3,h,5.4,3.0,4.0,2.0,,,,Southern Metropolitan,3276000.0
27912,Kew,3,h,5.4,,,,,,,Southern Metropolitan,1100000.0
27913,Kew,2,u,5.4,2.0,1.0,2.0,,107.0,1890.0,Southern Metropolitan,680000.0
27914,Kew East,4,h,7.3,4.0,1.0,1.0,625.0,,1920.0,Southern Metropolitan,1880000.0
27915,Keysborough,3,h,25.2,3.0,1.0,1.0,,,,South-Eastern Metropolitan,675000.0
27916,Kingsbury,5,h,12.1,5.0,2.0,3.0,514.0,,,Northern Metropolitan,794000.0
27917,Kingsbury,3,h,12.1,,,,,,,Northern Metropolitan,809000.0
27918,Kingsville,4,h,6.4,4.0,1.0,1.0,,,,Western Metropolitan,930000.0
27920,Knoxfield,3,u,23.3,,,,,,,Eastern Metropolitan,646000.0
27921,Lalor,4,h,16.3,4.0,3.0,4.0,,,,Northern Metropolitan,905000.0
27922,Lalor,5,h,16.3,5.0,1.0,2.0,636.0,0.0,1980.0,Northern Metropolitan,591000.0
27923,Lalor,4,h,16.3,3.0,1.0,2.0,607.0,,,Northern Metropolitan,663500.0
27924,Lower Plenty,3,h,14.6,3.0,1.0,2.0,,,,Eastern Metropolitan,985000.0
27925,MacLeod,3,u,12.7,,,,,,,Northern Metropolitan,780000.0
27926,MacLeod,3,h,12.7,,,,,,,Northern Metropolitan,756000.0
27927,MacLeod,3,h,12.7,,,,,,,Northern Metropolitan,910000.0
27928,Maidstone,2,t,6.4,,,,,,,Western Metropolitan,606000.0
27929,Maidstone,3,h,6.4,3.0,2.0,2.0,,,,Western Metropolitan,802000.0
27932,Malvern,3,h,5.9,3.0,2.0,3.0,,,,Southern Metropolitan,2700000.0
27933,Malvern,4,h,5.9,4.0,2.0,4.0,669.0,,,Southern Metropolitan,3500000.0
27934,Malvern,4,h,5.9,4.0,3.0,2.0,308.0,,,Southern Metropolitan,2500000.0
27935,Malvern,2,u,5.9,,,,,,,Southern Metropolitan,610000.0
27937,Malvern,2,u,5.9,,,,,,,Southern Metropolitan,580000.0
27938,Malvern East,2,h,8.4,2.0,1.0,1.0,289.0,,,Southern Metropolitan,1235000.0
27940,Malvern East,3,h,8.4,3.0,2.0,2.0,,,1935.0,Southern Metropolitan,1735000.0
27942,Malvern East,3,h,8.4,3.0,1.0,3.0,561.0,,,Southern Metropolitan,1200000.0
27943,Malvern East,4,h,8.4,4.0,1.0,2.0,667.0,,,Southern Metropolitan,1880000.0
27944,Maribyrnong,5,h,4.3,5.0,2.0,2.0,474.0,294.0,2010.0,Western Metropolitan,1725000.0
27945,Maribyrnong,5,h,4.3,5.0,3.0,6.0,,321.0,2014.0,Western Metropolitan,1700000.0
27946,Maribyrnong,4,h,4.3,4.0,2.0,2.0,,,,Western Metropolitan,1156000.0
27947,Maribyrnong,3,t,4.3,3.0,2.0,2.0,,,2001.0,Western Metropolitan,800000.0
27948,Maribyrnong,3,h,4.3,3.0,2.0,2.0,,182.0,2006.0,Western Metropolitan,1000000.0
27949,McKinnon,2,u,11.4,,,,,,,Southern Metropolitan,675500.0
27950,McKinnon,3,h,11.4,3.0,1.0,1.0,,,1940.0,Southern Metropolitan,1600000.0
27951,McKinnon,2,u,11.4,,,,,,,Southern Metropolitan,675000.0
27953,Meadow Heights,3,t,17.4,,,,,,,Northern Metropolitan,347500.0
27954,Melbourne,2,u,0.0,,,,,,,Northern Metropolitan,844000.0
27955,Melton West,3,h,31.7,3.0,1.0,2.0,,,,Northern Victoria,416000.0
27956,Mentone,4,h,20.0,4.0,3.0,2.0,652.0,288.0,1960.0,South-Eastern Metropolitan,1460000.0
27958,Mentone,4,h,20.0,,,,,,,South-Eastern Metropolitan,1350000.0
27959,Mernda,4,h,25.9,,,,,,,Northern Metropolitan,667000.0
27960,Mernda,4,h,25.9,,,,,,,Northern Metropolitan,620000.0
27961,Mernda,4,h,25.9,,,,,,,Northern Metropolitan,617500.0
27962,Mill Park,4,h,17.9,,,,,,,Northern Metropolitan,700000.0
27963,Mill Park,3,h,17.9,,,,,,,Northern Metropolitan,645000.0
27964,Mill Park,4,h,17.9,,,,,,,Northern Metropolitan,749000.0
27965,Mill Park,3,h,17.9,,,,,,,Northern Metropolitan,487500.0
27966,Mill Park,3,h,17.9,,,,,,,Northern Metropolitan,690000.0
27967,Mill Park,4,h,17.9,,,,,,,Northern Metropolitan,750000.0
27968,Mill Park,3,h,17.9,,,,,,,Northern Metropolitan,550000.0
27970,Mitcham,3,h,17.2,,,,,,,Eastern Metropolitan,1080000.0
27971,Mitcham,3,u,17.2,,,,,,,Eastern Metropolitan,635000.0
27972,Mitcham,3,h,17.2,,,,,,,Eastern Metropolitan,1120000.0
27973,Mitcham,3,u,17.2,,,,,,,Eastern Metropolitan,830000.0
27974,Mitcham,5,h,17.2,,,,,,,Eastern Metropolitan,1825000.0
27975,Mitcham,4,h,17.2,,,,,,,Eastern Metropolitan,2150000.0
27976,Mont Albert,2,h,10.2,,,,,,,Eastern Metropolitan,880000.0
27977,Montmorency,3,h,16.2,,,,,,,Eastern Metropolitan,925000.0
27978,Moonee Ponds,3,h,6.2,,,,,,,Western Metropolitan,1000000.0
27979,Moonee Ponds,1,u,6.2,,,,,,,Western Metropolitan,353000.0
27980,Moonee Ponds,5,h,6.2,,,,,,,Western Metropolitan,2510000.0
27981,Moonee Ponds,1,u,6.2,,,,,,,Western Metropolitan,370000.0
27982,Moonee Ponds,2,u,6.2,,,,,,,Western Metropolitan,456000.0
27983,Moonee Ponds,3,h,6.2,,,,,,,Western Metropolitan,1522000.0
27984,Moorabbin,3,h,14.3,,,,,,,Southern Metropolitan,1315000.0
27985,Moorabbin,3,t,14.3,,,,,,,Southern Metropolitan,1254500.0
27986,Moorabbin,3,t,14.3,,,,,,,Southern Metropolitan,885000.0
27987,Moorabbin,2,u,14.3,,,,,,,Southern Metropolitan,417000.0
27988,Moorabbin,3,t,14.3,,,,,,,Southern Metropolitan,1005000.0
27989,Moorabbin,3,t,14.3,,,,,,,Southern Metropolitan,850000.0
27991,Mooroolbark,5,h,26.5,,,,,,,Eastern Victoria,830000.0
27992,Mooroolbark,3,h,26.5,,,,,,,Eastern Victoria,737000.0
27993,Mooroolbark,3,h,26.5,,,,,,,Eastern Victoria,645000.0
27994,Mordialloc,3,t,21.5,,,,,,,South-Eastern Metropolitan,722000.0
27995,Mordialloc,2,h,21.5,,,,,,,South-Eastern Metropolitan,1035000.0
27996,Mount Waverley,5,h,14.2,,,,,,,Eastern Metropolitan,1750000.0
27997,Mount Waverley,2,u,14.2,,,,,,,Eastern Metropolitan,806500.0
27998,Mount Waverley,4,h,14.2,,,,,,,Eastern Metropolitan,1461500.0
27999,Mount Waverley,3,h,14.2,,,,,,,Eastern Metropolitan,1411000.0
28000,Mount Waverley,3,h,14.2,,,,,,,Eastern Metropolitan,1648000.0
28001,Mount Waverley,5,h,14.2,,,,,,,Eastern Metropolitan,2200000.0
28003,Mount Waverley,5,h,14.2,,,,,,,Eastern Metropolitan,1350000.0
28004,Mount Waverley,3,h,14.2,,,,,,,Eastern Metropolitan,1831000.0
28005,Mulgrave,4,h,18.8,,,,,,,South-Eastern Metropolitan,917000.0
28006,Mulgrave,5,h,18.8,,,,,,,South-Eastern Metropolitan,1150000.0
28007,Mulgrave,4,h,18.8,,,,,,,South-Eastern Metropolitan,1061000.0
28008,Mulgrave,5,h,18.8,,,,,,,South-Eastern Metropolitan,2480000.0
28009,Mulgrave,3,h,18.8,,,,,,,South-Eastern Metropolitan,860000.0
28010,Mulgrave,4,h,18.8,,,,,,,South-Eastern Metropolitan,1193000.0
28011,Murrumbeena,4,h,10.1,,,,,,,Southern Metropolitan,1581000.0
28012,New Gisborne,4,h,48.1,,,,,,,Northern Victoria,717500.0
28014,Newport,3,h,6.2,,,,,,,Western Metropolitan,1245000.0
28015,Newport,3,h,6.2,,,,,,,Western Metropolitan,976000.0
28016,Niddrie,3,t,10.4,,,,,,,Western Metropolitan,945000.0
28017,Noble Park,3,h,22.7,,,,,,,South-Eastern Metropolitan,670000.0
28018,Noble Park,3,u,22.7,,,,,,,South-Eastern Metropolitan,571000.0
28019,Noble Park,3,h,22.7,,,,,,,South-Eastern Metropolitan,760000.0
28021,Noble Park,2,h,22.7,,,,,,,South-Eastern Metropolitan,570000.0
28022,Noble Park,5,h,22.7,,,,,,,South-Eastern Metropolitan,725000.0
28023,North Melbourne,2,u,1.8,,,,,,,Northern Metropolitan,485000.0
28024,North Warrandyte,3,h,21.1,,,,,,,Eastern Metropolitan,1550000.0
28025,North Warrandyte,3,h,21.1,,,,,,,Eastern Metropolitan,720000.0
28026,Northcote,2,h,5.3,,,,,,,Northern Metropolitan,1122000.0
28027,Northcote,2,h,5.3,,,,,,,Northern Metropolitan,1190000.0
28028,Northcote,3,h,5.3,,,,,,,Northern Metropolitan,1225000.0
28029,Northcote,2,t,5.3,,,,,,,Northern Metropolitan,700000.0
28031,Northcote,3,h,5.3,,,,,,,Northern Metropolitan,1200000.0
28032,Northcote,4,h,5.3,,,,,,,Northern Metropolitan,1406000.0
28033,Northcote,2,t,5.3,,,,,,,Northern Metropolitan,810000.0
28034,Northcote,3,h,5.3,,,,,,,Northern Metropolitan,1710000.0
28037,Nunawading,2,h,15.4,,,,,,,Eastern Metropolitan,879000.0
28038,Nunawading,4,h,15.4,,,,,,,Eastern Metropolitan,1330000.0
28039,Nunawading,3,t,15.4,,,,,,,Eastern Metropolitan,861080.0
28040,Oak Park,4,h,11.2,,,,,,,Northern Metropolitan,1100000.0
28041,Oakleigh,3,h,12.3,,,,,,,Southern Metropolitan,950000.0
28042,Oakleigh,4,h,12.3,,,,,,,Southern Metropolitan,615000.0
28044,Oakleigh,3,h,12.3,,,,,,,Southern Metropolitan,1150000.0
28047,Oakleigh East,4,t,12.3,,,,,,,Southern Metropolitan,870000.0
28052,Ormond,1,u,11.4,,,,,,,Southern Metropolitan,284000.0
28053,Ormond,2,h,11.4,,,,,,,Southern Metropolitan,950000.0
28055,Pakenham,4,h,47.3,,,,,,,Eastern Victoria,525500.0
28057,Parkdale,3,t,21.5,,,,,,,South-Eastern Metropolitan,960000.0
28058,Pascoe Vale,4,h,8.5,,,,,,,Northern Metropolitan,1000000.0
28059,Pascoe Vale,4,h,8.5,,,,,,,Northern Metropolitan,840000.0
28060,Pascoe Vale,3,t,8.5,,,,,,,Northern Metropolitan,812500.0
28062,Pascoe Vale,3,u,8.5,,,,,,,Northern Metropolitan,605000.0
28063,Patterson Lakes,3,h,31.2,,,,,,,South-Eastern Metropolitan,760000.0
28064,Plumpton,3,h,23.8,,,,,,,Western Metropolitan,587000.0
28065,Point Cook,3,h,14.7,,,,,,,Western Metropolitan,657700.0
28067,Point Cook,4,h,14.7,,,,,,,Western Metropolitan,580000.0
28068,Point Cook,3,h,14.7,,,,,,,Western Metropolitan,721000.0
28069,Point Cook,5,h,14.7,,,,,,,Western Metropolitan,789650.0
28070,Port Melbourne,2,u,3.5,,,,,,,Southern Metropolitan,2852000.0
28071,Port Melbourne,2,h,3.5,,,,,,,Southern Metropolitan,1450000.0
28073,Port Melbourne,2,u,3.5,,,,,,,Southern Metropolitan,600000.0
28074,Port Melbourne,1,u,3.5,,,,,,,Southern Metropolitan,610000.0
28075,Port Melbourne,1,u,3.5,,,,,,,Southern Metropolitan,400000.0
28077,Port Melbourne,3,h,3.5,,,,,,,Southern Metropolitan,1753000.0
28078,Prahran,3,h,4.6,,,,,,,Southern Metropolitan,1852500.0
28079,Prahran,2,u,4.6,,,,,,,Southern Metropolitan,482000.0
28080,Prahran,1,u,4.6,,,,,,,Southern Metropolitan,427000.0
28081,Prahran,3,h,4.6,,,,,,,Southern Metropolitan,1400000.0
28085,Preston,4,h,8.4,,,,,,,Northern Metropolitan,800000.0
28087,Preston,2,u,8.4,,,,,,,Northern Metropolitan,515000.0
28088,Preston,3,h,8.4,,,,,,,Northern Metropolitan,967500.0
28089,Preston,4,h,8.4,,,,,,,Northern Metropolitan,1265000.0
28091,Research,4,h,18.0,,,,,,,Eastern Metropolitan,1630000.0
28092,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,777500.0
28093,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,780000.0
28094,Reservoir,3,u,12.0,,,,,,,Northern Metropolitan,680000.0
28095,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,883000.0
28097,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,645000.0
28098,Reservoir,3,u,12.0,,,,,,,Northern Metropolitan,645000.0
28100,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,740000.0
28102,Reservoir,4,h,12.0,,,,,,,Northern Metropolitan,690000.0
28103,Reservoir,3,h,12.0,,,,,,,Northern Metropolitan,876000.0
28104,Reservoir,3,u,12.0,,,,,,,Northern Metropolitan,701000.0
28106,Richmond,3,u,2.4,,,,,,,Northern Metropolitan,1125000.0
28107,Richmond,3,h,2.4,,,,,,,Northern Metropolitan,1280000.0
28108,Richmond,2,h,2.4,,,,,,,Northern Metropolitan,1391000.0
28110,Richmond,2,h,2.4,,,,,,,Northern Metropolitan,1100000.0
28111,Richmond,4,h,2.4,,,,,,,Northern Metropolitan,2080000.0
28112,Richmond,2,h,2.4,,,,,,,Northern Metropolitan,1339000.0
28113,Richmond,1,u,2.4,,,,,,,Northern Metropolitan,500000.0
28114,Richmond,1,u,2.4,,,,,,,Northern Metropolitan,455000.0
28115,Richmond,2,u,2.4,,,,,,,Northern Metropolitan,692500.0
28116,Richmond,3,u,2.4,,,,,,,Northern Metropolitan,670000.0
28118,Ringwood,4,h,19.9,,,,,,,Eastern Metropolitan,1185000.0
28121,Ringwood North,3,h,19.9,,,,,,,Eastern Metropolitan,845000.0
28122,Ringwood North,4,h,19.9,,,,,,,Eastern Metropolitan,1025000.0
28123,Rosanna,4,h,8.9,,,,,,,Eastern Metropolitan,1480000.0
28124,Rosanna,4,h,8.9,,,,,,,Eastern Metropolitan,1175000.0
28125,Rosanna,2,u,8.9,,,,,,,Eastern Metropolitan,763000.0
28126,Rowville,5,h,23.5,,,,,,,South-Eastern Metropolitan,740000.0
28127,Rowville,4,h,23.5,,,,,,,South-Eastern Metropolitan,1131000.0
28128,Rowville,4,h,23.5,,,,,,,South-Eastern Metropolitan,1050000.0
28129,Roxburgh Park,4,h,20.6,,,,,,,Northern Metropolitan,672000.0
28131,Roxburgh Park,4,h,20.6,,,,,,,Northern Metropolitan,590000.0
28133,Sandringham,3,t,15.2,,,,,,,Southern Metropolitan,1064000.0
28134,Sandringham,2,u,15.2,,,,,,,Southern Metropolitan,430000.0
28136,Sandringham,2,h,15.2,,,,,,,Southern Metropolitan,1140000.0
28137,Sandringham,2,t,15.2,,,,,,,Southern Metropolitan,830000.0
28138,Sandringham,3,h,15.2,,,,,,,Southern Metropolitan,1675000.0
28140,Sandringham,2,u,15.2,,,,,,,Southern Metropolitan,790000.0
28141,Scoresby,5,h,22.2,,,,,,,Eastern Metropolitan,1319000.0
28143,Seaholme,4,h,11.0,,,,,,,Western Metropolitan,870000.0
28144,Seddon,3,h,5.1,,,,,,,Western Metropolitan,1070000.0
28145,Seddon,2,h,5.1,,,,,,,Western Metropolitan,905000.0
28146,Seddon,2,h,5.1,,,,,,,Western Metropolitan,1000000.0
28149,South Melbourne,3,h,1.9,,,,,,,Southern Metropolitan,1820000.0
28150,South Melbourne,3,h,1.9,,,,,,,Southern Metropolitan,1950000.0
28151,South Melbourne,2,u,1.9,,,,,,,Southern Metropolitan,600000.0
28152,South Morang,4,h,20.5,,,,,,,Northern Metropolitan,692000.0
28153,South Morang,4,h,20.5,,,,,,,Northern Metropolitan,920000.0
28154,South Morang,4,h,20.5,,,,,,,Northern Metropolitan,750000.0
28155,South Morang,4,h,20.5,,,,,,,Northern Metropolitan,662000.0
28156,South Morang,4,h,20.5,,,,,,,Northern Metropolitan,752000.0
28157,South Morang,3,h,20.5,,,,,,,Northern Metropolitan,572000.0
28158,South Yarra,2,u,2.7,,,,,,,Southern Metropolitan,1950000.0
28159,South Yarra,2,u,2.7,,,,,,,Southern Metropolitan,835000.0
28160,South Yarra,2,u,2.7,,,,,,,Southern Metropolitan,765000.0
28161,South Yarra,3,h,2.7,,,,,,,Southern Metropolitan,3075000.0
28162,South Yarra,1,u,2.7,,,,,,,Southern Metropolitan,608000.0
28163,South Yarra,3,h,2.7,,,,,,,Southern Metropolitan,1700000.0
28164,South Yarra,2,u,2.7,,,,,,,Southern Metropolitan,860000.0
28165,South Yarra,1,u,2.7,,,,,,,Southern Metropolitan,560000.0
28167,Spotswood,2,u,6.2,,,,,,,Western Metropolitan,690000.0
28168,Springvale,3,u,20.8,,,,,,,South-Eastern Metropolitan,620000.0
28169,Springvale,2,h,20.8,,,,,,,South-Eastern Metropolitan,697000.0
28170,Springvale,3,u,20.8,,,,,,,South-Eastern Metropolitan,700000.0
28171,Springvale,3,u,20.8,,,,,,,South-Eastern Metropolitan,635000.0
28172,Springvale South,4,h,22.2,,,,,,,South-Eastern Metropolitan,810000.0
28174,St Albans,3,h,14.0,,,,,,,Western Metropolitan,595000.0
28175,St Albans,3,h,14.0,,,,,,,Western Metropolitan,706000.0
28181,St Kilda,3,h,5.0,,,,,,,Southern Metropolitan,1850000.0
28182,St Kilda,3,h,5.0,,,,,,,Southern Metropolitan,1551000.0
28183,St Kilda,2,u,5.0,,,,,,,Southern Metropolitan,975000.0
28184,St Kilda,3,h,5.0,,,,,,,Southern Metropolitan,1535000.0
28185,Strathmore,3,u,8.2,,,,,,,Western Metropolitan,825000.0
28186,Strathmore,4,h,8.2,,,,,,,Western Metropolitan,1310000.0
28188,Strathmore,4,h,8.2,,,,,,,Western Metropolitan,1075000.0
28189,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,541000.0
28190,Sunbury,4,h,31.7,,,,,,,Western Metropolitan,660000.0
28191,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,475000.0
28192,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,465000.0
28193,Sunbury,5,h,31.7,,,,,,,Western Metropolitan,580000.0
28194,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,520000.0
28195,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,437000.0
28196,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,415000.0
28197,Sunbury,4,h,31.7,,,,,,,Western Metropolitan,585000.0
28198,Sunbury,3,h,31.7,,,,,,,Western Metropolitan,593000.0
28199,Sunbury,4,h,31.7,,,,,,,Western Metropolitan,623000.0
28200,Sunbury,2,h,31.7,,,,,,,Western Metropolitan,560000.0
28201,Sunshine,3,h,10.5,,,,,,,Western Metropolitan,650000.0
28202,Sunshine,2,h,10.5,,,,,,,Western Metropolitan,785000.0
28203,Sunshine,4,h,10.5,,,,,,,Western Metropolitan,1254000.0
28204,Sunshine,3,h,10.5,,,,,,,Western Metropolitan,780000.0
28205,Sunshine,4,h,10.5,,,,,,,Western Metropolitan,1100000.0
28206,Sunshine,3,h,10.5,,,,,,,Western Metropolitan,1145000.0
28207,Sunshine,3,h,10.5,,,,,,,Western Metropolitan,662000.0
28208,Sunshine,4,h,10.5,,,,,,,Western Metropolitan,990000.0
28210,Sunshine North,3,h,10.5,,,,,,,Western Metropolitan,750000.0
28211,Sunshine North,3,h,10.5,,,,,,,Western Metropolitan,637000.0
28212,Sunshine North,3,h,10.5,,,,,,,Western Metropolitan,750000.0
28214,Sunshine North,3,h,10.5,,,,,,,Western Metropolitan,495000.0
28215,Sunshine West,4,h,10.5,,,,,,,Western Metropolitan,1315000.0
28217,Sunshine West,3,u,10.5,,,,,,,Western Metropolitan,555000.0
28218,Sunshine West,3,h,10.5,,,,,,,Western Metropolitan,735000.0
28219,Sunshine West,3,h,10.5,,,,,,,Western Metropolitan,670000.0
28220,Sunshine West,4,h,10.5,,,,,,,Western Metropolitan,577000.0
28221,Surrey Hills,3,h,10.2,,,,,,,Southern Metropolitan,1225000.0
28222,Surrey Hills,4,h,10.2,,,,,,,Southern Metropolitan,2560500.0
28224,Surrey Hills,2,h,10.2,,,,,,,Southern Metropolitan,1376000.0
28226,Surrey Hills,4,h,10.2,,,,,,,Southern Metropolitan,2225000.0
28227,Sydenham,4,h,18.0,,,,,,,Western Metropolitan,682000.0
28228,Taylors Hill,4,h,18.0,,,,,,,Western Metropolitan,788000.0
28229,Taylors Hill,3,h,18.0,,,,,,,Western Metropolitan,665000.0
28230,Taylors Lakes,4,h,15.5,,,,,,,Western Metropolitan,1060000.0
28231,Taylors Lakes,4,h,15.5,,,,,,,Western Metropolitan,735000.0
28232,Templestowe,4,h,15.5,,,,,,,Eastern Metropolitan,1692000.0
28233,Templestowe,4,h,15.5,,,,,,,Eastern Metropolitan,1230000.0
28237,Templestowe Lower,3,t,12.4,,,,,,,Eastern Metropolitan,850000.0
28238,Templestowe Lower,3,t,12.4,,,,,,,Eastern Metropolitan,960000.0
28239,Templestowe Lower,3,h,12.4,,,,,,,Eastern Metropolitan,1005000.0
28240,Thomastown,4,h,15.3,,,,,,,Northern Metropolitan,562000.0
28241,Thomastown,3,h,15.3,,,,,,,Northern Metropolitan,620500.0
28242,Thomastown,1,u,15.3,,,,,,,Northern Metropolitan,315000.0
28243,Thomastown,3,h,15.3,,,,,,,Northern Metropolitan,735500.0
28244,Thornbury,2,u,7.0,,,,,,,Northern Metropolitan,594000.0
28246,Thornbury,3,u,7.0,,,,,,,Northern Metropolitan,875000.0
28247,Thornbury,4,h,7.0,,,,,,,Northern Metropolitan,1840000.0
28248,Toorak,2,t,4.1,,,,,,,Southern Metropolitan,1200000.0
28250,Toorak,3,u,4.1,,,,,,,Southern Metropolitan,830000.0
28251,Toorak,3,u,4.1,,,,,,,Southern Metropolitan,2000000.0
28252,Toorak,2,u,4.1,,,,,,,Southern Metropolitan,731000.0
28255,Toorak,2,u,4.1,,,,,,,Southern Metropolitan,686000.0
28256,Toorak,3,t,4.1,,,,,,,Southern Metropolitan,1500000.0
28258,Viewbank,2,u,8.9,,,,,,,Eastern Metropolitan,616000.0
28259,Viewbank,5,h,8.9,,,,,,,Eastern Metropolitan,1160000.0
28261,Wantirna,4,h,14.7,,,,,,,Eastern Metropolitan,1160000.0
28262,Wantirna,3,h,14.7,,,,,,,Eastern Metropolitan,852000.0
28263,Wantirna,3,h,14.7,,,,,,,Eastern Metropolitan,1107000.0
28264,Wantirna,4,h,14.7,,,,,,,Eastern Metropolitan,988000.0
28266,Warrandyte,4,h,21.1,,,,,,,Eastern Metropolitan,2200000.0
28267,Warranwood,4,h,19.9,,,,,,,Eastern Metropolitan,830000.0
28268,Watsonia,2,u,14.5,,,,,,,Northern Metropolitan,695000.0
28269,Watsonia North,3,h,14.5,,,,,,,Northern Metropolitan,825000.0
28270,Werribee,3,h,14.7,,,,,,,Western Metropolitan,521000.0
28271,Werribee,3,h,14.7,,,,,,,Western Metropolitan,615000.0
